"Index","Name","Volume","Margulis Number","Geodesic Length 1","Geodesic Length 2","Ortholine Length"
3384,"s749(1,4)",4.768487811453138090509439598,1.3412393837969234,(0.325116463323+1.59308028886j),(0.346439909517+2.42865912799j),1.621012739444952
3385,"s878(-3,2)",4.768950308203284309376302286,1.2054345699669964,(0.998523811848-1.36490711066j),(1.09369887415-2.65936136457j),0.688352317264642
3386,"s924(-4,1)",4.769123340480762309536970458,1.1213818807860929,(0.610191924443+1.29682230886j),(0.854923834622+2.39432907954j),1.058662928714719
3387,"v2209(3,2)",4.769889602307673820752394872,1.305589488880831,(0.590505711643+2.53297002618j),(0.802910601909-1.69118464639j),1.218272626448732
3388,"v1859(-2,3)",4.769890229688250306304091128,1.2143655250711669,(1.06127506191-2.23703575929j),(1.11300402155+1.69531397257j),0.58574257282055
3389,"v1859(3,2)",4.769890229688250306304091128,1.3281353623331922,(1.06127506191-2.23703575929j),(1.31393252852+2.01789991261j),0.512705199038246
3390,"v1859(2,3)",4.769890229688250306304091128,1.2375074505917332,(1.06127506191-2.23703575929j),(1.19417288742+2.02501726037j),0.50041528895082
3391,"v1859(-3,2)",4.769890229688250306304091128,1.289987404184179,(1.06127506191-2.23703575929j),(1.2279417255+1.64507394616j),0.604866434210793
3392,"v1513(-4,1)",4.769900531049226700619321326,1.1557458745239009,(0.342632862892+1.36049917722j),(0.965699483634-2.382383721j),1.131371188855193
3393,"v1425(-4,3)",4.771058851909310812977353045,1.1452632738866488,(0.376233257201+1.51753528944j),(0.696350314013-1.87535472151j),1.266101500647291
3394,"s746(5,1)",4.771175791628513213787871338,1.1579908422038077,(0.321060761946-1.10777346186j),(0.667500135778+1.65533853779j),1.524079270564504
3395,"v2166(-4,1)",4.771585552779983440839342996,1.0736900234101763,(0.558776776649+1.13453696295j),(0.992289942969+2.23995531681j),0.947433226865809
3396,"s798(-1,4)",4.771942438994736678626210045,1.1453731716475433,(0.544257015221+2.66736616499j),(0.851701613546-2.21176667506j),0.916418713196145
3397,"v1700(5,1)",4.772473225013028704991773449,1.2480249569228756,(0.365717904686+2.35292228539j),(0.722718717631-2.14154471953j),1.194009575235871
3398,"v1470(5,1)",4.772541535072838946204864816,1.1630226953185554,(0.465800507167-1.99734780581j),(0.645490151001+2.35881464706j),1.119699591478468
3399,"s753(-5,1)",4.772541535072838946204864816,1.1080324782047382,(0.328880191578+1.1609043499j),(0.944772714073+2.08717420269j),1.176412611625799
3400,"s847(4,1)",4.772800082152165394456784761,1.2055646584512147,(0.433307069171-1.44288388497j),(0.927853954401+1.85113731132j),1.221229585695729
3401,"v1534(1,3)",4.772947560920375240997572720,1.1144328389158904,(0.709576068005+2.82818379922j),(1.06528969434-2.07132187433j),0.600117699672157
3402,"s751(-1,3)",4.772970520525535869973817049,1.2194788453659675,(1.2185235613-2.72768454771j),(1.2185235613-2.72768454771j),0.046278659401506
3403,"s745(2,3)",4.773496107261697180137296442,1.1387431597346824,(1.14563364269+0.958036628749j),(1.14618765487-2.51165381401j),0.02881054013172
3404,"s892(3,2)",4.773701673983668314188060503,1.1577895727825809,(0.948437380354+1.82533904394j),(1.03174299097-1.59046835451j),0.69864423757279
3405,"s751(5,2)",4.773956245996580041297683774,1.2241549277197195,(1.21979406571-2.70829888675j),(1.21979406571-2.70829888675j),0.099129883364703
3406,"v1540(5,1)",4.774065681083152764250694309,1.2415195183227723,(0.353647640543-1.10574223128j),(0.995859189696-1.52340655968j),1.441922886324927
3407,"s788(-5,1)",4.774065681083152764250694309,1.2415195183420715,(0.353647640544+1.10574223128j),(0.995859189696+1.52340655968j),1.441922886359516
3408,"s789(5,1)",4.774065681083152764250694309,1.2831608063071271,(0.353647640544-1.10574223128j),(1.09972924164+1.49692272014j),1.417276252675989
3409,"v1539(-5,1)",4.774065681083152764250694309,1.1298527679049821,(0.353647640544+1.10574223128j),(0.549864620817+2.39313129352j),1.417276252674903
3410,"v1809(-3,2)",4.774387467165479958645200995,1.216516211074272,(0.646558078158+1.19316902069j),(0.884552003693+2.00128545069j),1.235965569874155
3411,"s737(4,3)",4.774760250993443523546887516,1.3413651702195168,(0.383417582657+2.41501083374j),(0.457116299398+2.23077452396j),1.404473277179635
3412,"v1461(2,3)",4.775252045866118165545877505,1.2160390999803832,(0.310503441814-1.49731825717j),(0.461958715679-1.79098495349j),1.492476316803925
3413,"s727(-5,3)",4.775388484830194785590219319,1.2158316063395749,(0.382038478061-1.52640617016j),(1.08321132144-3.09180654521j),1.042470759394214
3414,"s721(-4,3)",4.775417067444863929972232619,1.3332306164371022,(0.479310859603+2.14716610374j),(0.903291616956-1.32321526429j),1.342193654014628
3415,"s750(-2,3)",4.775588646878952551275903784,1.3555110937987374,(0.451350207261+2.32839639508j),(0.710530327847-1.39372116714j),1.459527292254785
3416,"s764(1,4)",4.775650517221328251466830107,1.0897496840727712,(1.0593743892-1.79334693312j),(1.0593743892-1.79334693312j),0.29153502019054
3417,"v1721(4,1)",4.775972918327918619062029453,1.1675673298596307,(0.88751079545+2.78485795231j),(0.88751079545+2.78485795231j),0.744737165413784
3418,"s888(-3,1)",4.775999956451354650324124169,1.176625135003347,(0.848640468014+2.16949112922j),(0.995232708276+2.26255104548j),0.761101097944605
3419,"v1489(-5,1)",4.776139688381622987865402701,1.2131670558733982,(0.325785450708+1.30855362649j),(0.525482694104-2.34321152108j),1.452986733519372
3420,"s753(5,1)",4.776319020199413233869680495,1.128239004682893,(0.328816312606-1.15570726782j),(0.966603908674+2.23849102325j),1.185827474532048
3421,"v1470(-5,1)",4.776319020199413233869680495,1.1512890242596487,(0.45793932149-1.99482116651j),(0.756710082612+2.39732400426j),1.056568290186304
3422,"s802(-3,2)",4.776511407240007990880752229,1.3202945506287564,(0.445231580996-2.9402210548j),(0.661915780822-3.09861383129j),1.495302356208408
3423,"s873(3,2)",4.777374292678374349351270900,1.0587297471253105,(0.682830361766+1.54782505811j),(0.890828457265+2.02557462348j),0.842850643843879
3424,"v1565(-5,1)",4.777403929897660732109543874,1.1836173300603263,(0.312156439025+1.58310727687j),(0.762245175687-1.80686140737j),1.292065856573322
3425,"s773(-5,2)",4.777956205595238058565950046,1.150499555198961,(1.07571422295+1.85181932533j),(1.07571422295+1.85181932533j),0.45672112981456
3426,"s786(-5,2)",4.777956205595238058565950046,1.1504995551988055,(0.570995665653-1.2966537242j),(0.570995665653-1.2966537242j),1.461730800148157
3427,"s781(3,2)",4.777956205595238058565950046,1.2472373385880258,(0.570995665653+1.2966537242j),(0.570995665653-1.84493892939j),1.46173080014828
3428,"s870(5,1)",4.778265814668495055478563548,1.1872714143224945,(0.481300274701-0.895687113742j),(0.608509776466-2.79178414006j),1.504545243154815
3429,"v1491(-1,3)",4.778275699932819907477005082,1.1943517923366231,(0.37165475196-2.75295369779j),(0.744674469265-1.22834851769j),1.519657783320283
3430,"s846(-3,2)",4.778963197235258155381037905,1.1541383491567128,(0.430034652559+2.01044502887j),(0.826641839523+1.99939703606j),1.062656854898514
3431,"v1436(5,2)",4.778967117413295422189813710,1.1125163682584236,(0.318988265058+1.18157236848j),(0.578331636552-1.9767412168j),1.406102281351911
3432,"s763(2,3)",4.779346390550159431314229622,1.1245602467219693,(0.613228742805+2.12051201727j),(0.613228742805+2.12051201727j),1.040322330884582
3433,"v1433(5,1)",4.779420306983870091721299826,1.1245338903459767,(0.301236502285-1.19701790899j),(0.586307430625+1.92209415852j),1.426526463620434
3434,"v2050(5,1)",4.779880372064176696909836990,1.2045145398314612,(0.520791940163-1.09009240312j),(0.738263308985+3.05604080693j),1.348676342686898
3435,"s806(3,4)",4.780166972077148430933076153,1.0749647571906784,(0.758013611427+1.65941528871j),(0.916705569583+1.61535491809j),0.817684385797025
3436,"v1436(-5,1)",4.780921738557950941300875061,1.1526118714027178,(0.306889873433+1.13483853689j),(0.487296940116-1.99846655514j),1.517525180388994
3437,"s739(4,1)",4.781173248699101529670309301,1.2066047272378029,(0.302704097831-1.37374757592j),(0.515334314966-1.97339109138j),1.476302735794349
3438,"v1400(5,2)",4.781348237248895240875893838,1.1753145464550829,(0.380795718688+1.57247015407j),(0.783128919189+1.96600616456j),1.232090964962085
3439,"s826(2,3)",4.782145544612469334010637285,1.1988141132603904,(0.420175732003-2.07084844631j),(0.988247729044-2.4266891597j),0.976785538069169
3440,"v1761(3,2)",4.782238122290431331128973519,1.1771681395023532,(0.432656702489+2.00415866693j),(0.868958523458-1.71202744924j),1.103366360546195
3441,"v2846(-3,1)",4.782252999883342163394607929,1.1387726923844204,(0.865961874148-1.63906210401j),(0.901765598187-2.13571620489j),0.825988132993462
3442,"v1538(5,2)",4.782304125455960623659825688,1.0487803674125538,(0.599939925556+1.01792505001j),(0.82317079136-1.61174701547j),1.134620033282343
3443,"v1732(1,3)",4.782499727029315880361255787,1.1617457736355012,(0.497928701321-2.37856293198j),(1.00400412623+2.2434630376j),0.857514865593468
3444,"s844(-1,3)",4.782633092398250584012560415,1.1709018910291027,(0.631292941499+2.47654728672j),(1.09271849643-1.85614532363j),0.74309032781215
3445,"v1777(-4,1)",4.782887777878239172095198221,1.0623315947737031,(0.791301937198-1.41539003215j),(0.957924931904-1.8557958337j),0.739704211756811
3446,"s761(4,3)",4.782971420530462144925094106,1.2104206510130771,(0.974669024971-2.15112676087j),(1.02232839865-2.52917793604j),0.702481407591621
3447,"v2099(3,2)",4.783160335942445745466733090,1.1894911121008898,(0.546453428976+2.57011348044j),(1.00010373488+2.53900213578j),0.861168358259162
3448,"s813(4,3)",4.783544077247397114179777697,1.1435908197658842,(0.647894905478+2.31867959518j),(0.84439623088-2.35097493709j),0.897537201304227
3449,"v2543(4,1)",4.783574955114704798659078354,1.2378635496017436,(0.899169022572-1.29821232835j),(1.2010186303-1.79752729697j),0.746261450176147
3450,"v1585(4,3)",4.784352345537289603594633618,1.1387485302646412,(0.38174705586-1.44533552917j),(0.44467333566+1.42854207926j),1.489559762610565
3451,"v2568(1,3)",4.784926741477996135205467308,1.1041397987924857,(0.734772296852-2.2626587639j),(0.974095882221-2.68737653413j),0.693084002679083
3452,"v1516(5,1)",4.784942343183855896592155589,1.114012736050916,(0.401246623108+1.35094301461j),(0.675506971185+2.30619939272j),1.230325695591158
3453,"s773(3,2)",4.784994925974937084929854853,1.1910485867584126,(1.16139444934+1.85336483714j),(1.16139444934+1.85336483714j),0.291550484040889
3454,"s781(-5,2)",4.784994925974937084929854853,1.2307799638978383,(0.628675403081+1.45151415282j),(0.628675403081-1.69007850077j),1.368996437206835
3455,"s786(3,2)",4.784994925974937084929854853,1.19104858675834,(0.628675403081-1.45151415282j),(0.628675403081-1.45151415282j),1.368996437207767
3456,"v2086(3,2)",4.785241133429437564760301821,1.0981444505715299,(0.706049840409-1.06959315675j),(1.03113599392+2.17261500586j),0.869024304477431
3457,"v1585(5,2)",4.785295285061408925175485943,1.1249183949162032,(0.470519255145+1.36629030443j),(0.627769328813+2.40295576647j),1.223747391982047
3458,"s820(-2,3)",4.785828098695848903548825834,1.2660287919307291,(0.497741818498-1.76096161645j),(1.19787088645-2.8642973716j),0.907399722269515
3459,"s827(4,1)",4.786161034714111945525380865,1.1673360513625242,(0.376692150469-1.51021453365j),(0.625217181756+2.0212920742j),1.309060437411215
3460,"v1927(4,1)",4.786167830968617207723541768,1.0888577719775892,(0.593220574413-1.31287674242j),(1.03717407356-2.04008985735j),0.843136411823836
3461,"s784(2,3)",4.786608637553266267493187518,1.3295060931800007,(1.14585544687+2.79875180286j),(1.14585544687+2.79875180286j),0.647736290156799
3462,"v1516(5,2)",4.786780285124584220973700633,1.1288291420645955,(0.417857488305+1.37908727644j),(0.701644230632+2.35990078794j),1.218613536086994
3463,"v1721(1,4)",4.787437441267705349038550534,1.1975200104355088,(0.404122315967+1.63705005185j),(0.874155980992+2.68861653932j),1.13311152977522
3464,"s758(5,1)",4.787681436369499324106976869,1.0856322364005933,(0.672970885397-2.50940051998j),(0.891093228941+2.15948039766j),0.76793258200591
3465,"s805(1,4)",4.787923371291260687648558108,1.1951776704157333,(0.362852734543+1.62514502863j),(0.654486586489-1.95309333984j),1.313140258982012
3466,"s878(1,3)",4.788402037656011701550812290,1.1491478522195782,(0.853534386996-2.97578598427j),(0.909266482645-1.20609328711j),0.873746778914082
3467,"v2054(-5,1)",4.788471848235711871083879135,1.1496403372960209,(0.413937588784+1.3785092802j),(0.522426105868+0.874056268075j),1.719820656727969
3468,"v2716(-4,1)",4.789522012067256881227516788,1.2340038883081499,(0.73056013696+1.34074978821j),(1.11458568363+0.250927188874j),1.164486850887706
3469,"s741(-5,1)",4.789602372397616536070870235,1.172230411394501,(0.65577790988+2.35253872329j),(0.719021331401+2.16052925431j),1.011881989819498
3470,"v1492(1,4)",4.789848083504547451963955177,1.2227421674217722,(0.407923498564-2.73247059313j),(0.687583900772-1.27082999395j),1.506791003603798
3471,"v1809(5,1)",4.790060877875713228261482585,1.1181150623737985,(0.431622325276-1.13958489348j),(0.466276767056+1.07330210022j),1.690509762426371
3472,"s750(4,3)",4.790403256634230796543480444,1.3839097818805901,(0.312459566605+1.88307374471j),(0.882308992309-1.45048650489j),1.554865489807038
3473,"s749(5,1)",4.790403256634230796543480444,1.2619450664272076,(0.312459566605-1.25851890888j),(0.441154496155+2.41634940114j),1.554865489780356
3474,"s837(-5,1)",4.790403256634230796543480444,1.3003054808993697,(0.407157154155+1.18017659049j),(1.16368669926+1.36050870273j),1.329965044379568
3475,"s788(-2,3)",4.790403256634230796543480444,1.388903348053108,(1.16368669926+1.36050870273j),(1.38890334805-1.76727466312j),0.386408279607542
3476,"s862(-6,1)",4.790416912974715040062250596,1.1722608216553965,(0.429575364703+0.867118301093j),(0.665220258695+2.8691258844j),1.512887672467541
3477,"v1732(3,2)",4.790883592043362036299702878,1.1360581691213363,(0.547567612166-2.34488022381j),(0.988616338137+2.20682288827j),0.820311716096934
3478,"s820(1,4)",4.791715212781816846957300103,1.1264833220205608,(0.775450523148+1.41365967136j),(1.11865964861+1.84768539006j),0.624401988767783
3479,"v1513(-2,3)",4.791966935595066907233453284,1.2059622742349103,(0.871164001115-2.26412599492j),(1.14441912381-2.83311695762j),0.619315093753107
3480,"v1640(1,4)",4.791983770610841534788971989,1.1334235667055617,(0.826420897172-2.31803912802j),(0.914760849814+2.01216813896j),0.772614073839787
3481,"s903(2,3)",4.793395815180293835355160496,1.0637356659679789,(0.796136910832+1.49201707022j),(0.955884321932+1.86921540421j),0.726710363625014
3482,"s750(-5,1)",4.793894340727308730391230390,1.2071518742665248,(0.311366103037+1.0840064773j),(0.706448422724-1.50729389081j),1.625898907744194
3483,"v1831(-5,1)",4.794575218461907505547317429,1.1162904520102717,(0.421439596571+1.09883978159j),(1.07808707726-2.73953211186j),1.001891581259683
3484,"s942(-4,1)",4.794737732486250714879977820,1.3048833860332689,(0.68887001882+1.11456091087j),(1.22414985043-2.17113637177j),1.079315029691735
3485,"s846(4,1)",4.794811077182416075912959972,1.1235993652494405,(0.402711501874-1.5469433804j),(0.730896599736+2.39596927699j),1.147359674044305
3486,"s755(-1,4)",4.795356082703950958675378989,1.2169446452781891,(0.310793193412-1.56206045288j),(0.794644548193-2.29361916206j),1.27023730703405
3487,"v2371(-3,1)",4.796598856148703907884331566,1.1822747028808942,(0.663676878827-1.39687185231j),(1.05038330989-2.2043197446j),0.955998476063869
3488,"s802(-4,1)",4.796960239632703663239636482,1.3288524671325217,(0.346828302212+1.3297010564j),(0.478384313272-2.94724405651j),1.792278124794068
3489,"v2380(2,3)",4.796966297216063562659712548,1.1107253611787871,(0.957504369486-2.24287779861j),(1.10234478169-2.11096496415j),0.365859209980561
3490,"s835(4,1)",4.796966297216063562659712548,1.1108162266286941,(0.653997376255+1.82741973132j),(0.957504369486+2.24287779861j),0.82774649830521
3491,"v1631(-6,1)",4.797219441859277228469983986,1.1155117223911035,(0.376051703173+0.991460751205j),(0.731799908195-1.31087335088j),1.537453471237965
3492,"s761(-1,3)",4.797267945398359843111491931,1.1816749299616767,(0.816226344951-2.18829172787j),(1.00830400968-2.67620158603j),0.758818592392273
3493,"s927(3,1)",4.797321981308075804863030872,1.1465122252147797,(0.615879746126-1.67779449011j),(0.712111286936+2.16706299548j),1.091263289794985
3494,"s783(5,2)",4.797935305924241809018453624,1.1124904301422121,(0.332928725216+2.90173407489j),(0.917766057148+1.38508841091j),1.402483582816009
3495,"s802(5,2)",4.797973436050625020758098765,1.2674763876353885,(0.888324391067-3.12685001859j),(1.26178825937+3.07191080208j),0.494695436005318
3496,"v2040(5,1)",4.798022525252124098857718243,1.1841538614510962,(0.399982222967+2.81807075021j),(0.51671701531-0.932638810031j),1.766515379599427
3497,"v1603(5,1)",4.798070352265737359892916663,1.1586773533914263,(0.339759755281-1.57236501313j),(0.698789956126+1.72992800978j),1.300906198404135
